index	path_json	canonical_path_json	type	encrypted	compression_method	compression_name	flag_bits	crc32	compressed_size	uncompressed_size	date_time_json	create_system	create_version	extract_version	external_attr	unix_mode	header_offset	extra_hex	comment_hex
23615	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace_0.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace_0.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23432538	75780b000104f501000004140000005554050001a1335e6a	
23616	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/Trace.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/Trace.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,36]	3	10	10	2176057344	100664	23432898	75780b000104f501000004140000005554050001a1335e6a	
23617	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23433159	75780b000104f501000004140000005554050001a1335e6a	
23618	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/Trace-0.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/Trace-0.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,36]	3	10	10	2176057344	100664	23433517	75780b000104f501000004140000005554050001a1335e6a	
23619	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace-0.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._Trace-0.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23433780	75780b000104f501000004140000005554050001a1335e6a	
23620	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/ptrs_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/ptrs_0"	file	false	8	deflated	8	0736a18f	550	768	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23434140	75780b000104f501000004140000005554050001a1335e6a	
23621	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._ptrs_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._ptrs_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23434949	75780b000104f501000004140000005554050001a1335e6a	
23622	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/nodes_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/nodes_0"	file	false	8	deflated	8	411d15bb	761	2304	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23435305	75780b000104f501000004140000005554050001a1335e6a	
23623	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._nodes_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-37.073/._nodes_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,36]	3	20	20	2176057344	100664	23436326	75780b000104f501000004140000005554050001a1335e6a	
23624	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace_1.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace_1.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,43,26]	3	10	10	2176057344	100664	23436683	75780b000104f5010000041400000055540500010f345e6a	
23625	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace_1.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace_1.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23436946	75780b000104f5010000041400000055540500010f345e6a	
23626	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace_0.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace_0.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,43,26]	3	10	10	2176057344	100664	23437306	75780b000104f5010000041400000055540500010f345e6a	
23627	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace_0.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace_0.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23437569	75780b000104f5010000041400000055540500010f345e6a	
23628	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,43,26]	3	10	10	2176057344	100664	23437929	75780b000104f5010000041400000055540500010f345e6a	
23629	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23438190	75780b000104f5010000041400000055540500010f345e6a	
23630	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace-0.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/Trace-0.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,43,26]	3	10	10	2176057344	100664	23438548	75780b000104f5010000041400000055540500010f345e6a	
23631	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace-0.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._Trace-0.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23438811	75780b000104f5010000041400000055540500010f345e6a	
23632	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/ptrs_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/ptrs_0"	file	false	8	deflated	8	2b9e7e62	938	1344	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23439171	75780b000104f5010000041400000055540500010f345e6a	
23633	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._ptrs_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._ptrs_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23440368	75780b000104f5010000041400000055540500010f345e6a	
23634	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/nodes_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/nodes_0"	file	false	8	deflated	8	0d6d648f	1291	3984	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23440724	75780b000104f5010000041400000055540500010f345e6a	
23635	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._nodes_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-43-26.683/._nodes_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,43,26]	3	20	20	2176057344	100664	23442275	75780b000104f5010000041400000055540500010f345e6a	
23636	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace_1.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace_1.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,28]	3	10	10	2176057344	100664	23442632	75780b000104f50100000414000000555405000199335e6a	
23637	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace_1.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace_1.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23442895	75780b000104f50100000414000000555405000199335e6a	
23638	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace_0.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace_0.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,28]	3	10	10	2176057344	100664	23443255	75780b000104f50100000414000000555405000199335e6a	
23639	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace_0.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace_0.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23443518	75780b000104f50100000414000000555405000199335e6a	
23640	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,28]	3	10	10	2176057344	100664	23443878	75780b000104f50100000414000000555405000199335e6a	
23641	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23444139	75780b000104f50100000414000000555405000199335e6a	
23642	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace-0.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/Trace-0.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,41,28]	3	10	10	2176057344	100664	23444497	75780b000104f50100000414000000555405000199335e6a	
23643	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace-0.st"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._Trace-0.st"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23444760	75780b000104f50100000414000000555405000199335e6a	
23644	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/ptrs_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/ptrs_0"	file	false	8	deflated	8	b8b16c48	548	768	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23445120	75780b000104f50100000414000000555405000199335e6a	
23645	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._ptrs_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._ptrs_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23445927	75780b000104f50100000414000000555405000199335e6a	
23646	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/nodes_0"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/nodes_0"	file	false	8	deflated	8	0000d973	761	2304	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23446283	75780b000104f50100000414000000555405000199335e6a	
23647	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._nodes_0"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-41-28.491/._nodes_0"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,41,28]	3	20	20	2176057344	100664	23447304	75780b000104f50100000414000000555405000199335e6a	
23648	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace_1.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace_1.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,36,52]	3	10	10	2176057344	100664	23447661	75780b000104f50100000414000000555405000185325e6a	
23649	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/._Trace_1.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/._Trace_1.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,36,52]	3	20	20	2176057344	100664	23447924	75780b000104f50100000414000000555405000185325e6a	
23650	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace_0.fp"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace_0.fp"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,36,52]	3	10	10	2176057344	100664	23448284	75780b000104f50100000414000000555405000185325e6a	
23651	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/._Trace_0.fp"	"__MACOSX/specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/._Trace_0.fp"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,22,36,52]	3	20	20	2176057344	100664	23448547	75780b000104f50100000414000000555405000185325e6a	
23652	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace.st"	"specula-frr-cr5-artifacts-20260722/original-specula-run-frr-v020-deepseek-v4-pro-full-docker-mp4-ee765f7-20260720-210800/frr/.specula-output/spec/states/26-07-20-22-36-53.222/Trace.st"	file	false	0	stored	8	00000000	0	0	[2026,7,20,22,36,52]	3	10	10	2176057344	100664	23448907	75780b000104f50100000414000000555405000185325e6a	
